id,full_text,label,confidence
TXT1271,"akhirnya pikiran negatif para pembenci presiden prabowo sudah mulai terbantahkan, prabowo telah menepati janjinya dimulai dari  program makan bergizi, sekolah rakyat dan koperasi desa merah putih prabowo dongkrak elektabilitas dan kepuasan publik. kecuali kepuasan para pembenci 🫢",Politik,0.9169
TXT1272,geger belatung di makan bergizi gratis di tuban camat tambakboyo ari wibowo waspodo kepada media membenarkan adanya orang yang ada dalam dua video tersebut merupakan merupakan siswa sman 1 dan smkn tambakboyo. &gt;&gt;,Kualitas Pangan,0.8598
TXT1273,"rakyat kenyang dengan  makan beracun gratis ,mbg",Kualitas Pangan,0.8554
TXT1274,"uang mbg, dipindah saja  jadi subsidi bpjs.",Anggaran,0.9014
TXT1275,"orgil ini dahh, saya muakk liat mbg anyink",Lainnya,0.919
TXT1276,tidak merugikan negara? mbg itu tidak rugikan negara? rakyat malah  di racuni makanan sampah..,Anggaran,0.9072
TXT1277,memang  mau anak dia dikasih makan mbg,Lainnya,0.8608
TXT1278,bps kabupaten wonogiri telah menyelenggarakan rapat koordinasi dan evaluasi serta pelatihan petugas survei monitoring dan evaluasi program makan bergizi gratis (baseline). kegiatan ini diselenggarakan pada 24-25 juli 2025 di ruang pertemuan 1 bps kabupaten wonogiri.,Tata Kelola,0.9478
TXT1279,memang pintar  konoha . murid2. ghoib tetap dapat mbg..,Lainnya,0.901
TXT1280,sekolah rakyat gagal mbg gagal mblegedes 🤣🤣,Politik,0.9176
TXT1281,yang  tanya  mbg,Lainnya,0.9215
TXT1282,"duit lagi duit lagi! apa sehh susah nya batalkan saja mbg karena masih ada hal yang lebih penting dari sekedar mbg,yaitu pendidikan,heran sekalidi tentang di mana mana ee malah mbg nya mau di awetkan,kamu saja  yang makan! jangan kasih makan anak orang makanan tersebut!!",Anggaran,0.9038
TXT1283,kamu makan mbg saja ,Lainnya,0.9207
TXT1284,"wkkwkw presiden omon2, data yang  diterima wowo adalah  data tipu2. sini turun ke lapangan, . bilang  ke majikan kamu kalau  mbg program sampah tidak guna",Tata Kelola,0.9473
TXT1285,"tidak kapok-kapok juga, apa cuma dari program mbg dana yang bisa disisihkan..?",Anggaran,0.9051
TXT1286,"temenku juga cerita demikian kaakk tanpa mengurangi rasa hormat &amp; suruh  buat bersyukur, gaji ag mbg lebih  manusiawi menurutku bonusnya kalau  ka sppg nya baik, mitranya juga baik. gaji segitu gede kalau dibanding kerja di rs/upelkes lain semoga semua ag mbg bisa merasakannya",Tata Kelola,0.841
TXT1287,gizi berkualitas bukan soal mahal—tempe dan tahu pun sudah kaya nutrisi! ayo maksimalkan asupan lewat program mbg.”,Kualitas Pangan,0.8404
TXT1288,stop.. stop mbg.. stop.. itu pembodohan publik bahwa itu prigrm bagus padahal rakyat menjerit,Politik,0.9169
TXT1289,"yang  salah sppg nya, mitra mbg. yang  di serang program nya. enak benar  sppg nya.",Tata Kelola,0.686
TXT1290,"seengganya kaga ada program bakar duit mirip  mbg, sama main  judi judian pakai  duit bumn",Anggaran,0.9003
TXT1291,pantas saja mbg dipaksakan ya.,Lainnya,0.6087
TXT1292,"betooll kalau menurutku mbg ini kurang efektif karena  yaa itu tidak semua  anak"" suka jadi tidak kemakan malah kebuang sayang",Kualitas Pangan,0.8569
TXT1293,bukan arahan dari bangun  ini mah. selanjutnya tidak akan begini lagi karena akan dievaluasi terus. lanjutkan mbg,Tata Kelola,0.9217
TXT1294,"prabowo alokasikan rp 1,376 tilian untuk bantuan sosial dan mbg hingga 2026 . prabowo janjikan rp 1,376 t untuk sekolah, makanan, &amp; jembatan hingga 2026! bantuan s",Anggaran,0.9093
TXT1295,minahasa jadi kota berikutnya yang mendapat sosialisasi program mbg,Distribusi,0.8399
TXT1296,"minimal kalau  tidak bisa kasih pendidikan gratis, yang ini tidak usah diusik bapak-bapak yang terhormat, pada punya anak kan? tahu kan sekolah mahal, pas masuk sekolah dikasih mbg malah keracunan, terus anak-anak dapat  apa?",Kualitas Pangan,0.6957
TXT1297,"indonesia warganya sebagian besar menggantungkan hidup dari  usaha hasil bumi, trutama pangan. industri apa yang  bisa dikembangkan dengan  biaya rendah n waktu singkat di kondisi itu? jelas industri pangan. yang  perlu: katalisator supaya  rantai nilai industri itu jalan. disitu mbg berperan.",Ekonomi,0.9749
TXT1298,"oemji terima kasih cimol, saya makan kue saja  ketimbang mbg nanti  keracunan",Kualitas Pangan,0.8595
TXT1299,ini baru bangsa yang besar. btw mayoritas daging halal di dunia itu diimpor dari brazil. meanwhile kita masih struggle buat memenuhi kebutuhan domestik kita sendiri. seharusnya duit mbg itu buat bangun industri peternakan &amp; pertanian mirip  brazil.,Anggaran,0.4933
TXT1300,"maklum ikn, mbg, hilirisasi butuh biaya besar dari mana kalau bukan dari rakyat? ngutang lagi ?",Anggaran,0.9165
TXT1301,"sebanyak 38 persen anak sekolah alami anemia, mbg diklaim berisi zat besi",Kualitas Pangan,0.8202
TXT1302,"sosialisasi program mbg terus digalakkan di banten, pastikan daerah terpencil dapat nutrisi optimal",Distribusi,0.9019
TXT1303,benar-benar  jahat luar visasa rezim sigendut pikun ini. program mbg itu dibuat bodo2in rakyat biar dipilih (ini ambil  minat orang miskin yang  luar biasa jumlahnya). program tahi  yang  lainnya 19jt lapngan kerja (fiktif). asli benar-benar  jahat&amp;gatakut mati ini para pembohong,Politik,0.916
TXT1304,"makan bergizi gratis di siak, pemkab targetkan 50 dapur tersebar di 14 kecamatan",Distribusi,0.8476
TXT1305,"yapping tidak jelas, harusnya orang kaya gini dapat  mbg, kesian.",Kualitas Pangan,0.8558
TXT1306,"sesuai juknis yang pernah saya baca, bangunan buat program mbg berasal dari sewa pakai. itu juga dari tanah tni atau pemda setempat dan sudah berbentuk bangunan jadi. coba konfirm yang jelas, yang nyewa siapa, buat apa, perjanjiannya apa. jangan langsung iya dan tanda tangan",Tata Kelola,0.9429
TXT1307,jangan biasakan berdusta! kecerdasan anak bukan karena mbg. kecerdasan anak di bentuk saat kehamilan hingga anak usia 2 tahun. berilah makanan bergizi di masa² itu. -- jumbo panda justicefortiwi blok m pati semen padang,Sasaran Penerima,0.9496
TXT1308,dengan menu mbg yang  mirip  begitu  sih lebih cocok kalau  ngomongnya “mungkin belum terbiasa makan tidak enak”,Kualitas Pangan,0.8621
TXT1309,itu duit 400t mbg mending alihin ke sini,Anggaran,0.9036
TXT1310,mbg masuk ke anggaran pendidikan ga? 🤭,Anggaran,0.9027
TXT1311,mbg kan makan belatung gratis,Kualitas Pangan,0.8556
TXT1312,"urus dulu mbg biar bisa merata untuk  semua anak bangsa, jangan sok""an jadi pahlawan kesiangan, tetangganya saja  pada ogah nampung! ada apa??",Distribusi,0.9061
TXT1313,mbg --&gt; makan beracun gratis,Kualitas Pangan,0.8524
TXT1314,"3,8 t nih cuy, kecil nih buat negara konoha wkwk, bakar saja  5-7 triliun, setara dana mbg 1 minggu , program tidak jelas arahnya begitu  di tahan dulu 1 bulan sudah bisa bikin lyon jadi kandidat juara eropa",Anggaran,0.9076
TXT1315,mbg tuk tingkatkan gizi anak,Sasaran Penerima,0.9491
TXT1316,"dari sisi cakupan, mbg telah melayani 82 sekolah di bawah naungan dinas pendidikan dan enam sekolah di bawah kementerian agama.",Distribusi,0.8981
TXT1317,because pilihan kamu yang  brengsek itu saya harus muntah muntah 3 hari gara gara mbg,Kualitas Pangan,0.8583
TXT1318,lah coba saja  makan mbg tiap hari? mau ga?,Kualitas Pangan,0.8457
TXT1319,kepanikan melanda sd negeri legok hayam saat 12 siswa diduga keracunan makanan. orang tua melaporkan gejala setelah konsumsi program makanan bergizi gratis. berikut ulasan lengkapnya! via,Kualitas Pangan,0.8641
TXT1320,abis baca mbg auto mundur dulu takut keracunan,Kualitas Pangan,0.8592
TXT1321,"alhamdulillah yaa sekolah khalisa kebagian mbg, terima kasih loohh tapi mon maaf selera anak kan beda2, begitupun kebutuhan gizinya. saya tetap  kasih  sarapan ke khalisa, karena  pasti belum tentu dimakan makanannya. liat teman-teman  khalisa juga sama jarang ada yang  abis makanannya.",Distribusi,0.9062
TXT1322,padahal mbg ini itu  ladang basah buat korup gampang sekali ,Kualitas Pangan,0.8548
TXT1323,"berdasarkan penelitian, program mbg seperti yang disebut wamen stella dapat secara tidak langsung meningkatkan kemampuan matematika dan bahasa inggris siswa melalui nutrisi yang lebih baik, yang mendukung daya ingat, motivasi, dan prestasi belajar. sebagai lulusan harvard,",Sasaran Penerima,0.9442
TXT1324,duit mbg kah,Anggaran,0.9104
TXT1325,"tinggal rakyat, gemoy dengan beban! yang anak-anak gemoy dengan mbg ""bermasalah"". sampai muka saja  ""jadi gemoy"" mirip  bapak di oslo sana. rakyat gemoy dengan sejuta nestapa dan tontonan lucu aparat yang  bertingkah namun anggaran tetap naik layaknya beban pajak yang  dikuras dari rakyat",Anggaran,0.884
TXT1326,bersatu buat memenjarakan tom lembong berdaulat tapi jual data pribadi ke us rakyat sejahtera via phk massal se-indonesia maju ke igd keracunan mbg,Politik,0.9169
TXT1327,impor food tray untuk program mbg tak mencerminkan semangat gerakkan ekonomi lokal,Ekonomi,0.9741
TXT1328,"bisa tidak si ini negara stopin mbg mbg dan segala yang  apa"" di militerin itu ",Politik,0.9177
TXT1329,inilah contoh anak yang  suka makan belatung mbg saat bayi. setelah bisa main hp kelihatan  sekali  terbelakangnya.,Kualitas Pangan,0.8555
TXT1330,"5. pemerintah semakin tidak ngerti prioritas dan mejalankan project yang merugikan mirip  ikn, kereta cepat, mbg. sedangkan hutang negara ujung-ujungnya rakyat yang bayar yang dicekik lewat pajak. 6. melakukan efesiensi hanya ke asn bawah yang  berdampak ke rakyat, tapi dpr ngehedon",Anggaran,0.9177
TXT1331,mbg kak,Lainnya,0.9252
TXT1332,mbg mbadog burger + gedang. dyarawee..,Kualitas Pangan,0.8594
TXT1333,info loker program mbg yang  pertama saja  tidak di publish,Distribusi,0.9075
TXT1334,"mbg seperti  inilah yang  sepatutnya diterapkan. makanan disiapkan di tempat murid2 bersekolah jadi bisa hindari makanan basi karena  distribusi yang  lama juga dapat  diperhitungkan jumlah yang  harus  dimasak, koordinasi juga bisa terarah dengan  baik, resiko keracunan juga bisa diminimalisir",Distribusi,0.896
TXT1335,"masyarakat berharap agar pengelola program mbg lebih transparan sebagaimana harapan bapak presiden prabowo subianto, namun beberapa dapur sppg justru tertutup dalam mengelola program ini, ketertutupan ini tentu menyisakan rasa curiga bagi banyak pihak.",Tata Kelola,0.9465
TXT1336,"kalau  indo yang  perang, musuhnya diajak makan mbg dulu nnti, biar pada  keracunan",Kualitas Pangan,0.8606
TXT1337,eh mbg kalau  masa yang  matang  anjir,Lainnya,0.8477
TXT1338,mbg = makan burger gratis,Kualitas Pangan,0.8612
TXT1339,"kesalahan noel antara lain dia tidak ikut aktif bersorak-sirak mengglorifikasi pidato2 prabowo yang berapi-api, mengglorifikasi mbg, kmp, danantara, sekolah rakyat, swasembada pangan dan ekonomi maju. dia malah seperti menyerah dengan program prabowo penyediaan 19 jt",Politik,0.9195
TXT1340,"makanya stop mbg, bikin makin mubazir",Lainnya,0.9176
TXT1341,"awalnya ""target adalah pak jokowi dan keluarga"". akhirnya, ""target utama adalah presiden"". sayangnya tidak banyak yang  dapat membaca manuver modus mereka yang  sudah jelas ini padahal warung kopi rakyat sudah pada membahas ini. hingga mbg juga akan disabotase hoax 🤦‍",Politik,0.918
TXT1342,lapas kedungpane panen pakcoy dan sawi caisin untuk kebutuhan mbg,Kualitas Pangan,0.8259
TXT1343,"terjadi lagi, ratusan siswa smp di kupang diduga keracunan usai konsumsi mbg",Kualitas Pangan,0.862
TXT1344,"bukan, zaman ulun sekolah, mana ada mbg",Distribusi,0.9042
TXT1345,"seandainya duit mbg 335t itu buat bidikmisi sama kip, berapa juta jiwa yang  bisa kuliah gratis dan ngubah status ekonomi keluarganya",Anggaran,0.9007
TXT1346,memang  menu mbg yang nasinya berlebih dengan lauk dan sayur sesedikit itu sudah mencukupi nutrisi ?,Kualitas Pangan,0.8591
TXT1347,mbg mana?,Lainnya,0.925
TXT1348,mbg tidak mau niru nih?? eeh tapi bujet ceban saja  begini cara jepang menyajikan makan siang sekolah yang sehat dan lezat cr. stn punya cerita,Kualitas Pangan,0.7865
TXT1349,"wwkwkkw harusnya kalau  memang  mau bikin indonesia jadi lebih baik budget konsumi rapat mentri ya disamakan saja  dengan bajet mbg/orang. jadi tidak banyak duit apbn yang terbuang untuk pembangunan yang lain, itu juga kalau  pintar  dan mau bikin negara jadi lebih baik",Anggaran,0.9033
TXT1350,yang  sekolah cukup mbg ya ..yg makmur konoha hanya pejabat nya kan jancik..,Politik,0.7606
TXT1351,"tingkat keberhasilan mbg masih tinggi, kasus keracunan dalam prosentase masih dalam jumlah toleran. namun demikian, semua pihak telah berkomitmen untuk  mengupayakan yang  terbaik untuk  mbg.",Tata Kelola,0.94
TXT1352,woi tanggung jawab.. 12 anak sdn 032 tembilahan pada koid semua habis makan mbg kamu wok,Sasaran Penerima,0.944
TXT1353,"giving mbg vibes, ""cuma"" nol koma sekian persen korban anak keracunan 🥀",Kualitas Pangan,0.8569
TXT1354,coba ku forward ke mutual sppi yang  banggain mbg itu,Lainnya,0.8132
TXT1355,"bhabinkamtibmas kelurahan gondrong aiptu hary mur yanto bersama babinsa peltu yuyun r dan pihak sekolah monitoring kegiatan pembagian makanan bergizi gratis (mbg) untuk siswa-siswi smpn 32 tangerang, selasa (29/07/2025). sebanyak 965 siswa dari kelas 7 hingga kelas 9 menerima",Distribusi,0.9
TXT1356,cek kesehatan gratis dan mbg langkah menuju indonesia emas 2045. voucher bonus hingga 500ribu,Sasaran Penerima,0.9473
TXT1357,sekolah gini dikasih mbg juga ga? kasih lah biar adil keracunan 1 keracunan semua,Kualitas Pangan,0.8599
TXT1358,cici2 mbg nih,Lainnya,0.9257
TXT1359,"jangan terlalu mendewakan demokrasi yang  penting rakyat kenyang? rakyat yang  mana pak? mbg?? anak beri makan gratis orang tuanya di paksa rodi toh yang  anda beri cuma sekali dikont listrik buat semua rakyat selebihnya sudah buat pekerja formil yang  dibawah umr atau max 3,5jt",Politik,0.913
TXT1360,"dukung program makan bergizi gratis! kami berdiri teguh mendukung program makan bergizi gratis sebagai bentuk nyata perhatian negara terhadap generasi penerus bangsa. anak-anak indonesia berhak tumbuh sehat, cerdas, dan kuat — dimulai dari asupan gizi yang cukup setiap hari.",Sasaran Penerima,0.941
TXT1361,"berdasarkan data terbaru hingga agustus 2025, program mbg telah menjangkau sekitar 20 juta penerima di 38 provinsi, termasuk daerah 3t (terdepan, terluar, tertinggal). namun, implementasi di pelosok terpencil masih menghadapi tantangan logistik dan baru sebagian terealisasi.",Sasaran Penerima,0.9304
TXT1362,"halah, kamu malah masukin mbg kedalam anggaran pendidikan",Anggaran,0.9008
TXT1363,berapa jumlah siswa penerima mbg di riau? berapa total jumlah porsi paket makan perbulan?,Sasaran Penerima,0.9465
TXT1364,"programnya setinggi langit, seolah spektakuler hasilnya. lihat saja mbg.. bubar jalan.",Tata Kelola,0.5064
TXT1365,"anggaran untuk pendidikan 44%nya dialokasikan untuk mbg, ini gimana konsepnya ya? apa tidak melanggar uud 1945 ya?",Anggaran,0.9068
TXT1366,"6 siswa sd keracunan makanan gratis (mbg) di kabupaten manokwari, papua barat. ,",Kualitas Pangan,0.861
TXT1367,"presiden prabowo subianto mengatakan, alokasi anggaran untuk program makan bergizi gratis (mbg) 2026 sebesar rp335 triliun. prabowo mengatakan program ini akan efektif dan memberikan manfaat yang lebih luas bagi masyarakat.",Anggaran,0.9065
TXT1368,enaknya di mana? mensos tidak ada anaknya yang  sekolah? tidak tahu menu mbg dan yang  sering dikeluhkan siswa?,Kualitas Pangan,0.8625
TXT1369,"misalnya, anak-anak diberi pertanyaan mengenai ada berapa jenis jeruk, hingga bahasa inggris-nya. ""kemudian kalau ada nasi, berapa nasi itu, bisa dihitung. jadi begitu  maksudnya,"" ucap dia. :))",Kualitas Pangan,0.8489
TXT1370,mbg buka jalan umkm tembus rantau pasok nasional,Distribusi,0.7736
TXT1371,hidup mbg!! hidup mister bill gates!!,Politik,0.9033
TXT1372,boun mbg bneim tek rizz kaynagim 🥀🥀,Lainnya,0.9239
TXT1373,mbg anjing prabowo tolol,Politik,0.9182
TXT1374,"serius tanya, kita orangtua berhak menolak anak makan mbg atau tidak? sebagai orang tua , yakin masih banyak yang bisa menyedikan makanan jauh lebih bervalue dari  pada mbg ini.",Sasaran Penerima,0.9441
TXT1375,semiskin apa mentri kita sampai bilang makanan mbg itu makanan enak??,Kualitas Pangan,0.8605
TXT1376,mbg is bringing real value 🤩,Ekonomi,0.92
TXT1377,siswa sekolah rakyat terima 3 kali makan bergizi gratis via,Sasaran Penerima,0.9538
TXT1378,"yapping mulu, cobain sendiri sudah makan mbg. sayurnya kek sayur nget-ngetan, nasinya kering, lauknya lebih kecil dari momogi.",Kualitas Pangan,0.8631
TXT1379,"mbok ya mikir, berarti memang  ada yang  salah sama programnya. bukan ganti menu, ganti fendor, ganti yang  icip. udahlah guru gaji 300 ribu disuruh taruhan nyawa buat testing racun mbg",Kualitas Pangan,0.8505
TXT1380,"tidak ada yang  salah dengan  joget gemoy oke gas di awalnya yang  hanya seru seruan. salahnya ketika semua sudah ""nempel"" karena joget gemoy, dia nya tidak actually shows something else yang  bikin wow. apa kek misal sketch pembangunan, kampanye apa gt. malah mbg mbg mbg. jadi kosong joget gemoy nya",Politik,0.8807
TXT1381,"nyatir kamu jadi keinget sesuatu nichh.. antri ambil mbg maksud  nya,kan biasa tuh kalau kek begitu  (ambil mbg) main nya sirkel"" an,apalagi kalau kamu bukan sirkel dari mereka sudah di gusur tuh dari antrian🤣",Lainnya,0.829
TXT1382,mbg memang program unggulan presiden untuk rakyat kecil agar gizi terpenuhi.lanjutkan mbg,Sasaran Penerima,0.9478
TXT1383,"saya setuju program harus bebas korupsi—icw kritik mbg rentan konflik kepentingan kroni prabowo, potensi korupsi triliunan. kdmp juga butuh pengawasan ketat. namun, janji pendidikan &amp; kesehatan gratis sedang direalisasi: cek kesehatan siswa dimulai feb 2025 (kemenkes), pendidikan",Politik,0.9146
TXT1384,program mbg buat anak papua tumbuh sehat &amp; cerdas,Sasaran Penerima,0.95
TXT1385,tunggu sebentar guse lagi otewe antar  mbg kesitu,Lainnya,0.9258
TXT1386,"padahal pas membagikan mbg - hanya di letakkan didalam kantor itu  , terus  .. bu.. mau ambil mbg dari  kelas a, ya.. ambil.. wkwkw",Distribusi,0.9047
TXT1387,"ada sebenarnya  alternatif daripada mbg kalau tujuannya adalah pemenuhan gizi anak, kenapa pemerintah tidak berupaya meningkatkan kesejahteraan rakyat sehingga orang tua anak dapat membeli makanan bergizi ketimbang mbg yang  banyak masalah.",Sasaran Penerima,0.9476
